OrderID,CustomerID,OrderDate,TotalAmount,OrderStatus,PaymentMethod,ShippingAddressID
5611,8642,2024-03-04 17:41:33.716582,1483.82,Pending,Credit Card,815
5612,7055,2024-03-18 17:41:33.716591,1751.18,Delivered,PayPal,1453
5613,155,2024-12-13 17:41:33.716601,683.74,Delivered,Credit Card,4537
5614,1579,2024-04-19 17:41:33.716610,1920.33,Delivered,PayPal,3251
5615,1956,2024-10-05 17:41:33.716616,1852.33,Pending,PayPal,8965
5616,4083,2024-07-04 17:41:33.716622,1031.15,Cancelled,PayPal,9230
5617,7147,2024-08-21 17:41:33.716632,43.88,Delivered,Bank Transfer,1863
5618,8832,2024-08-15 17:41:33.716641,144.09,Shipped,PayPal,8265
5619,5678,2024-07-15 17:41:33.716649,698.75,Shipped,Credit Card,2333
5620,4337,2024-06-19 17:41:33.716655,1443.4,Cancelled,Bank Transfer,7326
5621,537,2024-06-19 17:41:33.716660,275.58,Cancelled,Credit Card,9743
5622,856,2024-09-11 17:41:33.716666,1576.87,Cancelled,Credit Card,7944
5623,7237,2024-07-06 17:41:33.716671,866.51,Shipped,Bank Transfer,7157
5624,2173,2024-09-28 17:41:33.716676,443.54,Shipped,PayPal,940
5625,9291,2024-12-17 17:41:33.716682,1928.72,Cancelled,PayPal,8612
5626,1466,2024-05-26 17:41:33.716687,1399.05,Pending,Credit Card,2657
5627,4962,2025-02-09 17:41:33.716693,1831.38,Delivered,PayPal,5573
5628,2830,2024-05-14 17:41:33.716698,300.35,Cancelled,Credit Card,7369
5629,794,2024-06-01 17:41:33.716704,1384.26,Shipped,Credit Card,1096
5630,5637,2024-08-10 17:41:33.716709,1578.16,Cancelled,PayPal,4652
5631,6554,2024-12-19 17:41:33.716715,1752.28,Shipped,PayPal,7113
5632,8029,2024-06-27 17:41:33.716721,213.01,Shipped,PayPal,7249
5633,849,2024-03-09 17:41:33.716731,1845.62,Delivered,Credit Card,5807
5634,2979,2025-02-22 17:41:33.716740,1714.5,Shipped,Bank Transfer,1986
5635,1711,2024-08-05 17:41:33.716749,1895.94,Cancelled,Bank Transfer,8813
5636,3694,2025-01-28 17:41:33.716758,712.42,Shipped,Credit Card,8985
5637,441,2024-10-03 17:41:33.716763,1426.25,Delivered,PayPal,1723
5638,9313,2024-04-10 17:41:33.716769,470.06,Shipped,Bank Transfer,9669
5639,9556,2024-12-25 17:41:33.716774,93.6,Cancelled,Credit Card,5758
5640,5301,2024-06-08 17:41:33.716779,206.1,Shipped,Bank Transfer,8292
5641,7514,2024-11-14 17:41:33.716785,1929.42,Shipped,Credit Card,6245
5642,4038,2024-12-01 17:41:33.716790,453.28,Shipped,PayPal,1114
5643,3104,2024-06-29 17:41:33.716795,1570.17,Delivered,Credit Card,325
5644,4862,2024-05-19 17:41:33.716801,831.33,Shipped,Credit Card,1453
5645,6468,2024-12-18 17:41:33.716807,830.66,Cancelled,Bank Transfer,5237
5646,6315,2025-02-01 17:41:33.716816,1553.45,Delivered,Bank Transfer,1149
5647,1180,2024-07-21 17:41:33.716825,1254.79,Shipped,Credit Card,985
5648,8690,2024-04-17 17:41:33.716835,143.61,Shipped,Credit Card,7885
5649,7670,2024-08-21 17:41:33.716843,1323.14,Pending,PayPal,6061
5650,5700,2024-07-29 17:41:33.716848,285.07,Cancelled,PayPal,5125
5651,6799,2024-03-30 17:41:33.716854,1944.04,Shipped,Bank Transfer,5002
5652,5816,2024-07-20 17:41:33.716859,285.41,Cancelled,PayPal,47
5653,80,2024-03-03 17:41:33.716864,1947.11,Pending,Bank Transfer,6869
5654,7852,2024-05-26 17:41:33.716870,1005.97,Shipped,Bank Transfer,8926
5655,4205,2024-06-08 17:41:33.716876,1434.8,Shipped,Credit Card,8809
5656,9878,2025-02-10 17:41:33.716881,1546.18,Delivered,Bank Transfer,9250
5657,1246,2024-03-26 17:41:33.716886,1097.92,Pending,Credit Card,9490
5658,1509,2024-11-21 17:41:33.716892,862.11,Pending,Bank Transfer,3066
5659,1102,2025-01-11 17:41:33.716897,1478.83,Shipped,Bank Transfer,2532
5660,3353,2025-02-03 17:41:33.716903,846.08,Delivered,Credit Card,8482
5661,2917,2024-10-10 17:41:33.716908,893.04,Cancelled,PayPal,3357
5662,9736,2025-01-16 17:41:33.716913,1529.0,Shipped,Bank Transfer,4011
5663,5771,2024-09-29 17:41:33.716919,1681.03,Pending,Credit Card,4031
5664,3525,2025-02-26 17:41:33.716924,1549.49,Shipped,Credit Card,3770
5665,9179,2024-11-26 17:41:33.716929,1453.15,Pending,Bank Transfer,9767
5666,5174,2024-07-22 17:41:33.716935,1291.9,Delivered,Credit Card,2553
5667,9434,2024-05-06 17:41:33.716940,839.9,Cancelled,Bank Transfer,3428
5668,8959,2025-01-25 17:41:33.716946,856.54,Pending,PayPal,842
5669,5422,2024-12-26 17:41:33.716951,1376.78,Delivered,Bank Transfer,2462
5670,2969,2024-12-30 17:41:33.716956,58.57,Cancelled,PayPal,586
5671,9971,2024-08-24 17:41:33.716962,289.72,Delivered,Credit Card,4861
5672,6403,2024-12-31 17:41:33.716972,216.91,Shipped,Credit Card,957
5673,6284,2024-08-29 17:41:33.716980,1135.7,Shipped,PayPal,9719
5674,6070,2024-08-26 17:41:33.716990,1842.54,Delivered,Credit Card,4976
5675,231,2024-07-31 17:41:33.716999,487.04,Shipped,Credit Card,4779
5676,3838,2024-06-17 17:41:33.717008,1600.77,Delivered,Credit Card,3336
5677,7923,2024-11-28 17:41:33.717014,1775.21,Cancelled,PayPal,6271
5678,7310,2024-04-26 17:41:33.717020,1641.02,Cancelled,Bank Transfer,3596
5679,4283,2024-05-11 17:41:33.717025,1108.73,Cancelled,Credit Card,4219
5680,191,2025-01-10 17:41:33.717031,1359.78,Shipped,Credit Card,8102
5681,8317,2025-01-30 17:41:33.717036,1525.72,Shipped,Credit Card,3171
5682,731,2024-09-14 17:41:33.717042,1827.65,Pending,Bank Transfer,4480
5683,9938,2024-11-07 17:41:33.717047,929.41,Pending,PayPal,3085
5684,6179,2024-11-08 17:41:33.717053,1766.37,Delivered,Credit Card,2410
5685,6123,2024-03-04 17:41:33.717059,984.31,Pending,Bank Transfer,5034
5686,5278,2025-02-23 17:41:33.717068,1469.72,Pending,Bank Transfer,3617
5687,3492,2024-10-05 17:41:33.717077,106.8,Shipped,Credit Card,7256
5688,8335,2024-06-04 17:41:33.717088,257.38,Pending,PayPal,1497
5689,5225,2024-09-07 17:41:33.717096,1797.16,Cancelled,PayPal,8695
5690,2536,2024-10-26 17:41:33.717101,205.28,Shipped,Bank Transfer,5608
5691,8714,2025-01-14 17:41:33.717107,279.0,Pending,Credit Card,717
5692,2149,2024-10-18 17:41:33.717112,79.57,Cancelled,PayPal,7301
5693,9980,2024-03-14 17:41:33.717118,1883.56,Shipped,Bank Transfer,7556
5694,6686,2024-12-10 17:41:33.717123,383.44,Delivered,Credit Card,6203
5695,6838,2024-07-28 17:41:33.717128,1636.01,Shipped,Bank Transfer,7899
5696,4882,2024-03-18 17:41:33.717134,885.95,Pending,Bank Transfer,6097
5697,7396,2024-05-10 17:41:33.717139,866.14,Delivered,Credit Card,3534
5698,5890,2024-06-28 17:41:33.717145,1198.2,Cancelled,Credit Card,3157
5699,2604,2025-02-02 17:41:33.717150,770.94,Pending,PayPal,101
5700,2037,2024-12-04 17:41:33.717156,1116.74,Cancelled,Credit Card,9163
5701,9871,2024-04-23 17:41:33.717161,420.83,Pending,Credit Card,2971
5702,5221,2024-12-31 17:41:33.717166,1901.87,Shipped,Credit Card,3407
5703,7880,2024-04-23 17:41:33.717172,1944.75,Delivered,PayPal,7343
5704,3411,2024-04-30 17:41:33.717177,163.91,Delivered,Bank Transfer,1907
5705,8631,2024-10-11 17:41:33.717183,963.1,Delivered,Bank Transfer,7589
5706,3294,2024-05-17 17:41:33.717189,449.8,Pending,PayPal,6843
5707,6098,2025-02-06 17:41:33.717194,1595.98,Pending,PayPal,9061
5708,7828,2024-04-19 17:41:33.717199,1154.31,Pending,Bank Transfer,3259
5709,4501,2024-07-07 17:41:33.717205,1690.59,Cancelled,Credit Card,5929
5710,3062,2024-11-08 17:41:33.717211,770.14,Pending,Bank Transfer,4562
5711,6728,2024-07-20 17:41:33.717220,492.06,Cancelled,Bank Transfer,935
5712,5888,2024-06-19 17:41:33.717229,957.03,Delivered,Bank Transfer,9678
5713,4493,2024-04-30 17:41:33.717237,1478.99,Delivered,PayPal,3324
5714,2851,2024-10-19 17:41:33.717243,703.46,Cancelled,PayPal,2055
5715,3318,2024-10-10 17:41:33.717248,674.42,Pending,Bank Transfer,3939
5716,8385,2024-08-17 17:41:33.717253,307.55,Cancelled,Bank Transfer,696
5717,2677,2024-04-11 17:41:33.717259,455.92,Shipped,Credit Card,7154
5718,7236,2025-02-26 17:41:33.717265,1822.73,Delivered,Credit Card,6493
5719,6144,2024-08-10 17:41:33.717271,1290.9,Pending,PayPal,8961
5720,3027,2024-07-05 17:41:33.717276,1498.26,Cancelled,PayPal,978
5721,1271,2025-01-24 17:41:33.717281,663.45,Pending,Credit Card,9972
5722,5976,2024-07-23 17:41:33.717287,1705.06,Shipped,Bank Transfer,9006
5723,3761,2024-05-28 17:41:33.717292,883.87,Pending,PayPal,4049
5724,2994,2025-01-08 17:41:33.717298,1649.99,Cancelled,Credit Card,7302
5725,5839,2024-09-27 17:41:33.717303,1120.44,Shipped,Credit Card,7498
5726,7855,2025-01-23 17:41:33.717309,952.23,Pending,PayPal,3128
5727,8652,2024-10-15 17:41:33.717314,1469.95,Cancelled,PayPal,2513
5728,8380,2025-01-13 17:41:33.717319,494.24,Delivered,Credit Card,1435
5729,8907,2024-09-20 17:41:33.717325,193.34,Shipped,Bank Transfer,333
5730,855,2024-11-20 17:41:33.717330,1891.0,Delivered,Bank Transfer,9213
5731,2521,2024-03-21 17:41:33.717336,95.22,Delivered,Bank Transfer,7488
5732,4772,2024-03-09 17:41:33.717342,582.77,Pending,Credit Card,4420
5733,755,2024-06-09 17:41:33.717348,674.01,Cancelled,Bank Transfer,9873
5734,4397,2024-12-26 17:41:33.717353,961.87,Pending,Bank Transfer,9691
5735,5123,2024-05-28 17:41:33.717359,1035.53,Cancelled,Credit Card,6155
5736,3181,2025-02-19 17:41:33.717364,1991.92,Cancelled,PayPal,4443
5737,9886,2024-10-16 17:41:33.717370,1059.6,Cancelled,Bank Transfer,3748
5738,6745,2024-12-31 17:41:33.717376,577.95,Pending,PayPal,1022
5739,8668,2025-01-27 17:41:33.717381,725.08,Delivered,Bank Transfer,2329
5740,7828,2025-01-08 17:41:33.717386,481.84,Shipped,Bank Transfer,4416
5741,5202,2024-09-29 17:41:33.717392,726.62,Shipped,PayPal,3322
5742,2273,2024-11-16 17:41:33.717397,764.13,Cancelled,Credit Card,8479
5743,4735,2025-02-11 17:41:33.717402,1617.72,Shipped,PayPal,4845
5744,639,2024-08-26 17:41:33.717408,49.49,Delivered,Credit Card,627
5745,7902,2024-03-25 17:41:33.717413,1409.23,Delivered,Credit Card,2396
5746,9838,2024-05-10 17:41:33.717421,105.11,Shipped,Credit Card,6277
5747,3288,2024-09-12 17:41:33.717431,192.96,Delivered,Bank Transfer,187
5748,7962,2024-12-05 17:41:33.717440,650.05,Cancelled,PayPal,6347
5749,7099,2024-03-16 17:41:33.717448,1430.51,Pending,Credit Card,5906
5750,6899,2024-07-13 17:41:33.717458,1304.84,Delivered,Bank Transfer,6250
5751,9228,2025-01-29 17:41:33.717467,724.44,Pending,PayPal,7147
5752,5832,2024-12-03 17:41:33.717476,1744.64,Pending,Bank Transfer,6588
5753,7943,2024-07-19 17:41:33.717485,1138.28,Cancelled,Credit Card,6871
5754,6674,2024-06-30 17:41:33.717494,472.98,Pending,Bank Transfer,9764
5755,1082,2024-11-29 17:41:33.717504,776.53,Delivered,Credit Card,5764
5756,3629,2024-11-27 17:41:33.717514,504.09,Cancelled,Bank Transfer,8670
5757,3355,2024-09-25 17:41:33.717522,1975.15,Cancelled,Bank Transfer,6064
5758,6511,2024-09-01 17:41:33.717532,151.02,Delivered,Credit Card,4337
5759,5396,2024-08-19 17:41:33.717538,1121.69,Delivered,Bank Transfer,6329
5760,3328,2024-08-30 17:41:33.717543,32.18,Pending,Bank Transfer,3041
5761,4270,2024-08-19 17:41:33.717549,1082.7,Pending,PayPal,5579
5762,7110,2024-10-27 17:41:33.717554,1733.72,Cancelled,Bank Transfer,2788
5763,1502,2024-07-24 17:41:33.717560,100.92,Pending,Credit Card,5325
5764,4113,2024-04-25 17:41:33.717565,1022.24,Pending,Credit Card,2016
5765,475,2024-08-29 17:41:33.717570,1368.46,Cancelled,Credit Card,6459
5766,2358,2025-02-20 17:41:33.717576,913.2,Shipped,PayPal,8287
5767,2809,2024-11-02 17:41:33.717581,1522.32,Cancelled,PayPal,1401
5768,3683,2024-05-11 17:41:33.717587,1987.36,Delivered,Credit Card,555
5769,8455,2024-07-14 17:41:33.717592,1588.37,Cancelled,PayPal,3462
5770,8056,2024-11-11 17:41:33.717597,1782.23,Delivered,Bank Transfer,1028
5771,6521,2024-04-18 17:41:33.717603,941.61,Pending,Credit Card,4063
5772,2529,2024-08-02 17:41:33.717608,1481.05,Cancelled,Credit Card,4971
5773,812,2025-01-01 17:41:33.717614,1146.8,Pending,Bank Transfer,4197
5774,8688,2024-12-07 17:41:33.717619,1028.36,Cancelled,Bank Transfer,9129
5775,5034,2025-01-05 17:41:33.717624,822.4,Cancelled,Bank Transfer,5369
5776,811,2024-10-26 17:41:33.717630,1641.82,Delivered,Credit Card,3113
5777,3628,2024-05-20 17:41:33.717635,1940.05,Shipped,Credit Card,9449
5778,2932,2024-05-21 17:41:33.717641,923.21,Delivered,Bank Transfer,3327
5779,1334,2025-01-04 17:41:33.717646,417.13,Cancelled,Bank Transfer,1110
5780,9412,2024-04-03 17:41:33.717654,367.44,Shipped,PayPal,7550
5781,2451,2024-04-04 17:41:33.717663,919.8,Shipped,Credit Card,5907
5782,221,2024-10-14 17:41:33.717673,932.76,Shipped,Credit Card,9333
5783,3040,2024-09-21 17:41:33.717683,1557.95,Cancelled,PayPal,6417
5784,7362,2024-03-05 17:41:33.717692,20.55,Cancelled,PayPal,1059
5785,7673,2024-10-05 17:41:33.717702,551.95,Shipped,Credit Card,6820
5786,4640,2024-10-26 17:41:33.717712,301.94,Cancelled,Credit Card,1218
5787,2775,2024-06-29 17:41:33.717721,1288.5,Cancelled,PayPal,1108
5788,2256,2024-04-09 17:41:33.717727,778.52,Cancelled,Credit Card,3281
5789,6424,2024-09-21 17:41:33.717733,1466.84,Cancelled,Credit Card,1367
5790,4512,2024-10-01 17:41:33.717738,1941.02,Shipped,Bank Transfer,1805
5791,8124,2024-04-16 17:41:33.717744,1379.6,Cancelled,PayPal,7652
5792,3467,2024-06-19 17:41:33.717749,1766.39,Cancelled,Bank Transfer,7425
5793,9188,2024-12-26 17:41:33.717754,1801.43,Shipped,PayPal,4133
5794,679,2024-11-08 17:41:33.717759,533.32,Pending,Bank Transfer,234
5795,2613,2024-06-01 17:41:33.717765,1962.75,Cancelled,PayPal,9577
5796,1215,2024-10-25 17:41:33.717770,1973.46,Shipped,Credit Card,9170
5797,2101,2024-09-20 17:41:33.717776,1905.07,Pending,Credit Card,5457
5798,8285,2024-06-02 17:41:33.717781,880.48,Shipped,PayPal,8358
5799,7457,2024-12-27 17:41:33.717786,1406.67,Pending,Bank Transfer,7212
5800,4542,2024-03-22 17:41:33.717792,1103.48,Cancelled,Credit Card,4117
5801,3466,2024-06-30 17:41:33.717799,1729.15,Pending,Bank Transfer,4920
5802,8138,2024-12-28 17:41:33.717808,1890.89,Cancelled,Credit Card,7967
5803,3625,2024-08-31 17:41:33.717817,947.29,Pending,Bank Transfer,2638
5804,1669,2024-09-18 17:41:33.717826,1221.76,Delivered,Credit Card,5913
5805,6472,2024-06-01 17:41:33.717835,678.19,Cancelled,Credit Card,525
5806,3096,2024-11-20 17:41:33.717841,1122.82,Shipped,Bank Transfer,5677
5807,3367,2024-05-04 17:41:33.717849,1308.23,Shipped,Bank Transfer,5131
5808,2984,2024-03-29 17:41:33.717859,923.02,Pending,Credit Card,4177
5809,6858,2024-07-28 17:41:33.717868,1021.11,Shipped,PayPal,3595
5810,2773,2024-05-18 17:41:33.717876,535.24,Delivered,PayPal,921
5811,4829,2024-04-30 17:41:33.717883,189.25,Pending,PayPal,5238
5812,5223,2024-11-24 17:41:33.717892,1076.29,Cancelled,Credit Card,5026
5813,1005,2024-11-18 17:41:33.717901,818.87,Delivered,Credit Card,9080
5814,3697,2024-10-20 17:41:33.717910,637.59,Delivered,Bank Transfer,9118
5815,464,2024-04-24 17:41:33.717919,1666.91,Pending,Bank Transfer,3269
5816,5992,2024-09-13 17:41:33.717924,633.99,Pending,Credit Card,655
5817,3992,2024-10-05 17:41:33.717933,405.57,Pending,PayPal,739
5818,1595,2024-06-07 17:41:33.717939,903.14,Delivered,PayPal,7973
5819,5956,2024-05-15 17:41:33.717945,598.52,Shipped,Credit Card,2495
5820,185,2024-12-31 17:41:33.717950,1385.64,Shipped,Credit Card,7699
5821,6421,2024-08-10 17:41:33.717956,1751.25,Cancelled,Bank Transfer,7511
5822,2505,2024-08-11 17:41:33.717961,1699.3,Shipped,Credit Card,9266
5823,4164,2025-02-04 17:41:33.717967,797.39,Delivered,Bank Transfer,1093
5824,7039,2024-06-16 17:41:33.717972,1308.85,Delivered,PayPal,7842
5825,7541,2024-11-29 17:41:33.717977,1663.93,Cancelled,Bank Transfer,8749
5826,9441,2024-09-02 17:41:33.717983,593.04,Shipped,Credit Card,7529
5827,4687,2024-05-08 17:41:33.717988,1481.6,Pending,PayPal,4139
5828,8239,2024-08-24 17:41:33.717994,1891.35,Cancelled,Credit Card,4410
5829,5577,2024-12-22 17:41:33.717999,1014.03,Shipped,Bank Transfer,5036
5830,5815,2024-10-08 17:41:33.718004,1223.86,Cancelled,PayPal,5871
5831,4728,2024-03-02 17:41:33.718010,1735.33,Pending,PayPal,5033
5832,7993,2024-09-26 17:41:33.718015,1630.94,Shipped,Bank Transfer,3492
5833,1767,2024-07-23 17:41:33.718021,43.3,Pending,Credit Card,2252
5834,9183,2024-12-30 17:41:33.718026,858.34,Delivered,PayPal,740
5835,8034,2024-06-10 17:41:33.718032,1405.32,Pending,Credit Card,3508
5836,5114,2024-06-03 17:41:33.718037,1294.15,Delivered,Credit Card,3875
5837,8423,2024-07-10 17:41:33.718043,1123.13,Pending,Bank Transfer,5003
5838,5330,2024-06-13 17:41:33.718048,280.07,Shipped,Bank Transfer,602
5839,9923,2024-12-29 17:41:33.718054,122.61,Pending,Bank Transfer,9779
5840,7170,2024-06-29 17:41:33.718059,330.91,Delivered,PayPal,9512
5841,6736,2024-05-30 17:41:33.718064,1516.09,Pending,Bank Transfer,687
5842,4002,2024-11-02 17:41:33.718070,138.66,Pending,PayPal,9529
5843,4887,2024-09-26 17:41:33.718075,94.23,Delivered,PayPal,5004
5844,5519,2024-10-10 17:41:33.718081,1079.05,Shipped,PayPal,4285
5845,1272,2024-09-25 17:41:33.718086,600.78,Shipped,Credit Card,9876
5846,2332,2024-10-07 17:41:33.718091,1054.11,Shipped,PayPal,1864
5847,4014,2024-07-30 17:41:33.718097,1404.45,Shipped,PayPal,9948
5848,7264,2024-05-30 17:41:33.718102,1013.29,Pending,Credit Card,1099
5849,3965,2025-02-25 17:41:33.718108,549.76,Shipped,Credit Card,4823
5850,8077,2024-09-17 17:41:33.718113,1965.07,Cancelled,Credit Card,2896
5851,5248,2024-10-10 17:41:33.718119,860.6,Cancelled,Bank Transfer,2724
5852,4867,2024-04-30 17:41:33.718124,1009.03,Pending,Credit Card,5993
5853,717,2024-07-04 17:41:33.718129,1067.82,Cancelled,Bank Transfer,9412
5854,3286,2024-11-15 17:41:33.718136,1955.58,Pending,Credit Card,6922
5855,2839,2024-06-24 17:41:33.718146,705.58,Pending,PayPal,6898
5856,8560,2025-01-01 17:41:33.718154,545.33,Cancelled,PayPal,2404
5857,9682,2024-12-05 17:41:33.718165,608.09,Shipped,Bank Transfer,4413
5858,2921,2024-08-18 17:41:33.718174,511.83,Cancelled,Bank Transfer,2561
5859,9411,2024-04-06 17:41:33.718180,449.38,Shipped,Bank Transfer,3916
5860,3964,2025-02-23 17:41:33.718185,1097.36,Delivered,PayPal,6526
5861,1506,2024-09-21 17:41:33.718191,784.69,Cancelled,Credit Card,7417
5862,7537,2025-01-25 17:41:33.718196,444.22,Cancelled,PayPal,6801
5863,4859,2024-04-18 17:41:33.718201,255.48,Cancelled,PayPal,306
5864,9892,2024-09-10 17:41:33.718207,1400.85,Delivered,PayPal,7348
5865,8775,2025-01-05 17:41:33.718212,1242.21,Cancelled,PayPal,1193
5866,7248,2024-12-20 17:41:33.718217,1802.39,Delivered,Bank Transfer,2973
5867,5777,2024-05-13 17:41:33.718223,1888.66,Shipped,Bank Transfer,2763
5868,9144,2024-05-03 17:41:33.718229,1826.86,Pending,PayPal,8002
5869,8079,2024-08-08 17:41:33.718234,1778.03,Delivered,PayPal,3562
5870,8784,2024-12-20 17:41:33.718240,504.08,Cancelled,PayPal,4327
5871,9027,2024-07-02 17:41:33.718245,224.5,Cancelled,Bank Transfer,8194
5872,1556,2024-12-21 17:41:33.718251,1391.56,Cancelled,Bank Transfer,4132
5873,8636,2024-12-25 17:41:33.718256,606.55,Shipped,Bank Transfer,1467
5874,4152,2024-06-04 17:41:33.718261,1926.9,Shipped,Credit Card,3183
5875,7278,2024-06-23 17:41:33.718267,1274.5,Cancelled,Credit Card,9215
5876,9301,2025-02-12 17:41:33.718272,1113.27,Delivered,Credit Card,4614
5877,5976,2025-02-19 17:41:33.718278,1157.36,Cancelled,Credit Card,917
5878,5056,2024-03-26 17:41:33.718283,704.85,Shipped,Credit Card,8650
5879,5629,2024-05-02 17:41:33.718291,1779.36,Shipped,PayPal,3152
5880,295,2024-05-24 17:41:33.718300,174.16,Pending,Bank Transfer,5177
5881,3376,2024-04-10 17:41:33.718308,1490.17,Shipped,Bank Transfer,1959
5882,9213,2024-08-27 17:41:33.718316,688.39,Shipped,Bank Transfer,7215
5883,7151,2024-09-15 17:41:33.718324,483.94,Cancelled,Bank Transfer,6584
5884,11,2024-11-30 17:41:33.718331,618.79,Shipped,PayPal,1901
5885,1314,2024-09-08 17:41:33.718338,547.52,Delivered,Credit Card,8388
5886,6786,2025-02-12 17:41:33.718346,1288.37,Cancelled,Bank Transfer,7531
5887,4868,2024-06-07 17:41:33.718354,1145.14,Cancelled,PayPal,7584
5888,9665,2024-08-06 17:41:33.718362,805.38,Cancelled,Credit Card,7221
5889,5401,2024-12-12 17:41:33.718369,1085.74,Delivered,Bank Transfer,2356
5890,5526,2025-02-11 17:41:33.718396,1972.7,Pending,Credit Card,7158
5891,6163,2024-03-27 17:41:33.718404,1099.4,Shipped,Credit Card,2908
5892,5733,2024-12-02 17:41:33.718411,468.68,Cancelled,PayPal,1335
5893,3,2024-03-30 17:41:33.718421,684.74,Shipped,Credit Card,5532
5894,6244,2025-01-16 17:41:33.718427,712.75,Delivered,Credit Card,9811
5895,7037,2024-07-20 17:41:33.718433,615.84,Shipped,PayPal,9299
5896,5999,2024-07-06 17:41:33.718438,178.23,Shipped,Credit Card,7013
5897,1894,2024-11-13 17:41:33.718444,1750.33,Cancelled,PayPal,512
5898,1620,2025-01-06 17:41:33.718449,1473.52,Delivered,Credit Card,3663
5899,6919,2024-03-19 17:41:33.718454,398.41,Delivered,PayPal,3712
5900,69,2024-06-14 17:41:33.718460,1618.83,Pending,Credit Card,1972
5901,4780,2024-05-26 17:41:33.718465,798.26,Cancelled,Bank Transfer,8458
5902,7433,2024-08-25 17:41:33.718471,1501.79,Cancelled,PayPal,5410
5903,885,2024-09-15 17:41:33.718476,1247.53,Cancelled,Bank Transfer,8979
5904,9080,2024-09-04 17:41:33.718482,667.98,Shipped,Credit Card,8895
5905,6726,2024-03-31 17:41:33.718487,1541.13,Delivered,Bank Transfer,5335
5906,6314,2024-04-24 17:41:33.718493,796.17,Delivered,Bank Transfer,2270
5907,9705,2024-11-13 17:41:33.718502,219.52,Pending,PayPal,5692
5908,7634,2024-07-15 17:41:33.718511,1661.68,Pending,Bank Transfer,2351
5909,7727,2024-10-10 17:41:33.718519,1351.4,Shipped,Bank Transfer,9092
5910,5389,2024-06-12 17:41:33.718525,1728.75,Shipped,PayPal,8792
5911,3085,2024-06-04 17:41:33.718531,518.69,Delivered,Bank Transfer,8261
5912,7358,2025-02-24 17:41:33.718536,1890.96,Pending,PayPal,778
5913,2956,2024-11-14 17:41:33.718542,23.69,Delivered,PayPal,7663
5914,7903,2025-01-29 17:41:33.718547,96.46,Pending,Credit Card,5462
5915,5114,2025-02-01 17:41:33.718552,1945.43,Pending,Credit Card,1552
5916,4101,2024-07-21 17:41:33.718558,657.93,Cancelled,Credit Card,9188
5917,3070,2024-09-04 17:41:33.718564,1459.23,Cancelled,PayPal,2852
5918,9648,2024-12-15 17:41:33.718569,1967.51,Cancelled,Bank Transfer,4642
